name,address,Availability_availability_of_beds,Availability_oxygen_beds,Availability_non_oxygen_beds,Availability_i_c_u_beds,Availability_ventilators,Allocated_oxygen_beds,Allocated_non_oxygen_beds,Allocated_i_c_u,Allocated_ventilators,Availability_availability_of_oxygen,Availability_antiviral_remdesivir_etc_,Availability_steroids,Availability_anticoagulant,Availability_antipyretic,updated_on_unparsed,updated_on,city
Sarvodya Hospital Sector 19,"Gopi Colony, Old Faridabad, Faridabad",Yes (37),28,0,9,4,28,0,10,4,Yes,Yes,Yes,Yes,To Be Updated,"3:08 PM 11th Aug,22",2022-08-11 15:08,4
Sattya Hospital,"376, IP Colony, Sector 32-33 Faridabad",Yes (10),6,0,4,2,6,0,4,2,Yes,To Be Updated,To Be Updated,To Be Updated,To Be Updated,"10:06 AM 3rd Sep,22",2022-09-03 10:06,4
Shankar Medicare Center,Sec 28 Faridabad,Yes (35),15,20,0,0,15,20,0,0,Yes,Yes,Yes,Yes,Yes,"11:28 AM 2nd Dec,22",2022-12-02 11:28,4
Shanti Devi Memorial Hospital,"Kheri More Near, Piyush Heights, Sector 89, Faridabad",Yes (25),14,8,3,2,14,8,3,2,Yes,No,Yes,Yes,Yes,"11:10 AM 24th Nov,22",2022-11-24 11:10,4
Shivalik Hospital Unit 1,Huda Market Sector-37 Faridabad,Yes (7),0,3,4,0,0,3,4,0,Yes,No,Yes,Yes,Yes,"5:33 PM 2nd Dec,22",2022-12-02 17:33,4
Shivalik Hospital Unit 2,"Sehatpur, Opp. Sec-91 Faridabad",Yes (2),0,0,2,0,0,0,2,0,Yes,No,Yes,Yes,Yes,"5:34 PM 2nd Dec,22",2022-12-02 17:34,4
"Shri Atal Bihari Vajpayee Government Medical College, Chhainsa","Village  Chhainsa, Faridabad",Yes (100),100,0,0,0,100,0,0,0,Yes,Yes,Yes,No,Yes,"11:24 AM 16th Jun,22",2022-06-16 11:24,4
Siddhi Vinayak Aspataal,"MCF-8280, Main Sohna Road, Near Syndicate Bank/Lal Kothi, Ballabgarh, Faridabad",Yes (26),10,6,10,1,10,6,10,1,Yes,Yes,To Be Updated,To Be Updated,To Be Updated,"10:27 AM 15th Jun,22",2022-06-15 10:27,4
SMS Hospital,"Clinic No. 9, Sector-3, Near Huda Market, Faridabad",Yes (10),5,0,5,3,5,0,5,3,Yes,No,Yes,Yes,Yes,"8:52 PM 3rd Nov,22",2022-11-03 20:52,4
SRU Multispeciality Hospital,"Sunder Colony, Nangla Gujran, Behind Rawal International School, Ballabgarh, Faridabad",Yes (17),14,0,3,0,14,0,3,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,"5:13 PM 7th Jun,22",2022-06-07 17:13,4
Sunrise Hospital,"3C-63, BP, NIT Faridabad",Yes (28),25,0,3,0,25,0,3,0,Yes,No,Yes,Yes,Yes,"12:26 PM 2nd Nov,22",2022-11-02 12:26,4
Sunshine Hospital,"Sec 64 Sahupura Road, Unchagaon Ballabgarh",Yes (11),8,0,3,0,8,0,3,0,Yes,No,Yes,Yes,Yes,"3:52 PM 16th Jun,22",2022-06-16 15:52,4
Supreme Hospital,"Suraj Kund Rd, Charmwood Village, Faridabad",Yes (22),20,0,2,1,20,0,2,1,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,"5:13 PM 7th Jun,22",2022-06-07 17:13,4
Suryodaya Hospital,"Chandiwala Bagh, RPS Road, Sector 88 Greater Faridabad",Yes (11),9,0,2,2,9,0,2,2,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,"5:15 PM 7th Jun,22",2022-06-07 17:15,4
Urocare Apolo Multi and Super Speciality Hospital,"H.No 78, Behind Girls College, Sector-2, Ballabgarh, Faridabad",Yes (8),0,6,2,0,0,6,2,0,Yes,No,Yes,Yes,Yes,"11:29 AM 1st Dec,22",2022-12-01 11:29,4
V Care Multispeciality Health Center,"Plot No. V7, Near Police Station, BPTP Park Land, Sector-76, Faridabad",Yes (10),7,0,3,2,7,0,3,2,Yes,No,Yes,Yes,Yes,"4:05 PM 17th Aug,22",2022-08-17 16:05,4
Vardan Hospital,"Opp. Gurudwara, Adarsh Nagar, Main Malerna Road, Ballabgarh, Faridabad",Yes (15),15,0,0,0,15,0,0,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,"5:15 PM 7th Jun,22",2022-06-07 17:15,4
Vedanta Hospital,"B-5,Central Green,Near I.T, BK Chowk, New Industrial Town, Faridabad",Yes (30),10,12,8,1,10,12,8,1,Yes,Yes,Yes,Yes,Yes,"5:13 PM 7th Jun,22",2022-06-07 17:13,4
Vibal Hospital Pvt. Ltd.,"Sector-21D, Huda Market, Faridabad",Yes (18),10,0,8,1,10,0,8,1,Yes,Yes,Yes,Yes,Yes,"1:53 PM 17th Jun,22",2022-06-17 13:53,4
Zenith Hospital (P) Ltd.,187/1 Yadav Colony Mohana Road NEar Yadav DairyBallabgarh,Yes (13),10,0,3,3,10,0,3,3,Yes,No,No,No,Yes,"9:45 AM 14th Oct,22",2022-10-14 09:45,4
AAROGYA MULTI-SPECIALITY HOSPITAL Gurugam,"Hayatpur, Pataudi Road, Sec-94, Gurugram-122505 (HR)",Yes (8),4,0,4,0,4,0,4,0,Yes,No,Yes,Yes,Yes,"5:15 PM 7th Jun,22",2022-06-07 17:15,6
"Aarogyam Hospital, Gurugram","Ward Number 15, Gurgaon, SH-13, Gurgaon Sohna Road, Sohna, Sohna, Haryana",Yes (16),16,0,0,1,16,0,3,1,Yes,Yes,Yes,Yes,Yes,"1:50 PM 3rd Mar,22",2022-03-03 13:50,6
Aarvy Healthcare Pvt Ltd,"Sector 90, Gurgaon",Yes (42),20,0,22,15,45,0,25,15,To Be Updated,No,Yes,Yes,Yes,"10:05 AM 2nd Dec,22",2022-12-02 10:05,6
Aarvy Hospital,"530/18 Civil Lines Opp Nehru Stadium, Gurugram",Yes (47),22,0,25,15,22,0,25,15,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,"1:50 PM 3rd Mar,22",2022-03-03 13:50,6
Alfaa Hospital,"Basai Village, Sector 9B, Gurugram, Haryana",Yes (15),8,4,3,0,8,4,3,0,Yes,Yes,Yes,Yes,Yes,"11:37 AM 2nd Aug,22",2022-08-02 11:37,6
"Alpine Hospital, Gurugram","Plot No. 140, near Mother Dairy, Sector 15 Part 2, Sector 15, Gurugram, Haryana",No (0),0,0,0,0,0,0,0,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,"1:50 PM 3rd Mar,22",2022-03-03 13:50,6
Anand multispeciality hospital,"Plot no. 29, Sector 56, Gurugram, Haryana",Yes (9),6,0,3,1,6,0,3,1,Yes,No,Yes,Yes,Yes,"10:05 AM 15th Jun,22",2022-06-15 10:05,6
Apollo Cradle,"SCO - 1, 2 & 3, Sector 14, Old Gurugram Road, Gurugram 122001",Yes (5),5,0,0,0,5,0,0,0,Yes,No,No,No,No,"5:24 PM 16th Jun,22",2022-06-16 17:24,6
Artemis Hospital,"Sector 51, Gurugram",Yes (103),73,0,30,15,73,0,30,15,Yes,Yes,Yes,Yes,Yes,"8:54 AM 2nd Dec,22",2022-12-02 08:54,6
Aryan Hospital Gurugram,Old Railway Road Gurugram,Yes (17),10,0,7,2,10,0,7,2,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,"11:17 AM 2nd Aug,22",2022-08-02 11:17,6
Ayushman Hospital,"Hero Honda Chowk, 37 Km, NH 8, Gurugram, Haryana",Yes (10),5,0,5,2,5,0,5,2,Yes,To Be Updated,Yes,To Be Updated,To Be Updated,"10:10 AM 2nd Aug,22",2022-08-02 10:10,6
Bhanot Hospital,"188/18, Jharsa Rd, Gurugram, Haryana",Yes (5),5,0,0,0,5,0,0,0,Yes,No,Yes,Yes,Yes,"10:19 AM 2nd Dec,22",2022-12-02 10:19,6
"Blossom Hospital Kadipur Enclave, Gurugram","kadipur chowk, Kadipur Industrial Area, Sector 37C, Gurugram, Haryana",No (0),0,0,0,0,0,0,0,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,"5:15 PM 7th Jun,22",2022-06-07 17:15,6
Boston Hospital,Plot no 7 sector 38 beside medanta hospital,Yes (42),22,20,0,0,22,20,0,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,"5:15 PM 7th Jun,22",2022-06-07 17:15,6
C K Birla Hospital,"Block J, CK Birla Hospital, Mayfield Garden, Sector 51, Gurugram",Yes (16),13,0,3,2,13,0,3,2,Yes,Yes,Yes,Yes,Yes,"1:50 PM 3rd Mar,22",2022-03-03 13:50,6
Center of Diabetes &amp; Allied Science,"50, Sohna Rd, Rosewood City, Ghasola, Sector 49, Gurugram, Haryana 122001",Yes (23),15,0,8,1,15,0,8,1,Yes,To Be Updated,To Be Updated,To Be Updated,To Be Updated,"1:37 PM 5th Aug,22",2022-08-05 13:37,6
Chauhan hospital,Tauru road near chungi no 4 pataudi,Yes (10),7,Beds Over Utilized 2,3,0,7,0,3,0,Yes,No,Yes,Yes,Yes,"6:34 PM 19th Jun,22",2022-06-19 18:34,6
Chetanya hospital,"Bajgera road,rajendra park ggn",Yes (8),4,0,4,1,4,0,4,1,No,No,To Be Updated,Yes,Yes,"12:30 PM 23rd Jun,22",2022-06-23 12:30,6
Chetna Multispeciality Hospital,"Plot no. 713, Basai Chowk,, Gurugram, Haryana - 122001",Yes (18),15,0,3,0,15,0,3,0,No,No,Yes,Yes,Yes,"5:15 PM 7th Jun,22",2022-06-07 17:15,6
Chirag Hospital,"3236/31 Rajendra Park, Sector 105, Gurugram, Haryana",Yes (29),15,7,7,0,15,7,7,0,Yes,Yes,Yes,Yes,No,"11:19 AM 30th Nov,22",2022-11-30 11:19,6
Civil Hospital gurugram,"Sector 10A,Gurugram",Yes (47),43,0,4,4,43,0,4,4,Yes,Yes,Yes,No,Yes,"12:41 PM 15th Jun,22",2022-06-15 12:41,6
Cloudnine Hospital,"Plot No. A-2 MSJ House, Vikas Marg, beside SS Plaza, Mayfield Garden, Sector 47, Gurugram",Yes (18),4,14,0,0,4,14,0,0,Yes,No,Yes,No,Yes,"10:21 AM 27th Jun,22",2022-06-27 10:21,6
Colombia Asia Hospital,"Ansal Plaza Near Gol Chakkar, Block F, Palam Vihar, Gurugram",Yes (20),6,0,14,8,6,0,14,8,Yes,Yes,Yes,Yes,Yes,"10:39 AM 1st Dec,22",2022-12-01 10:39,6
Composite Hospital NSG,Composite Hospital NSG campus Manesar,Yes (36),36,0,0,0,40,0,0,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,"5:15 PM 7th Jun,22",2022-06-07 17:15,6
Dev Hospital,Rajendra park Near Union bank  gurgaon,Yes (12),8,Beds Over Utilized 10,4,0,8,0,4,0,Yes,No,Yes,Yes,Yes,"10:31 AM 28th Aug,22",2022-08-28 10:31,6
Diamond Hospital Maternity &amp;Trauma Centre,"Imt Manesar, Gurugram, Haryana",No (0),0,0,0,0,0,0,0,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,"1:50 PM 3rd Mar,22",2022-03-03 13:50,6
Ektaa hospital,"Main Sohna Road ,Near Community Centre ,Badshahpur, Gurugram, Haryana",Yes (5),5,0,0,0,6,0,0,0,Yes,No,Yes,Yes,Yes,"5:15 PM 7th Jun,22",2022-06-07 17:15,6
ESI Hospital Gurugram,"769, Near Mothers Pride School, sector 9A, Gurugram, Haryana",Yes (72),40,32,0,0,40,32,0,0,Yes,Yes,Yes,Yes,Yes,"10:23 AM 10th Aug,22",2022-08-10 10:23,6
Fortis Hospital,"Opposite Huda City Metro Station, Sector 44, Gurugram",Yes (195),124,15,56,24,125,15,60,25,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,"3:43 PM 2nd Aug,22",2022-08-02 15:43,6
"Geetanjali Hospital, Gurugram","Pataudi Rd, Pataudi, Haryana",Yes (8),4,0,4,0,6,0,4,0,Yes,No,Yes,Yes,Yes,"5:12 PM 7th Jun,22",2022-06-07 17:12,6
Genesis Hospital,"sector 84, near Dps school, Gurugram, Haryana",Yes (12),5,0,7,2,5,0,7,2,Yes,Yes,Yes,Yes,Yes,"12:45 PM 5th Sep,22",2022-09-05 12:45,6
Global Hospital,Atul kathariya road near seetala mata mandir Gurgaon Haryana,Yes (6),4,0,2,3,15,0,4,3,Yes,To Be Updated,Yes,Yes,Yes,"5:15 PM 7th Jun,22",2022-06-07 17:15,6
Global Hospital &amp; Trauma Centre Pataudi,"Opp Bus Stand, Haily Mandi Road, Pataudi, Gurgaon",Yes (15),12,0,3,0,12,0,3,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,"5:15 PM 7th Jun,22",2022-06-07 17:15,6
HIGHWAY HOSPITAL AND TRAUMA CENTRE,"HALDIRAM CHOWK, N.H-8 KHERKI DAULA GURGAON H.R",Yes (6),2,0,4,0,2,0,4,0,Yes,No,Yes,Yes,Yes,"5:15 PM 7th Jun,22",2022-06-07 17:15,6
Hope Health Care,"Sector 57 Susant Lok 2 Plot no. 2538 Near Nobel High School, Gurgaon",No (0),0,0,0,0,0,0,0,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,"1:50 PM 3rd Mar,22",2022-03-03 13:50,6
IAS Medicare Hoapital Gurugram,"IAS Medicare Hospital, Near Anaj Mandi, Khandsa road, Gurgaon, Haryana - 122001",Yes (30),20,0,10,5,20,0,10,5,Yes,Yes,Yes,Yes,Yes,"9:29 AM 29th Nov,22",2022-11-29 09:29,6
Jai Sai Ram Hospital Gurugram,"T-262, Opposite Church, 40 Feet Road, New Palam Vihar, Phase -II, Gurugram, Haryana",Yes (13),10,0,3,0,10,0,3,0,Yes,To Be Updated,To Be Updated,Yes,To Be Updated,"5:15 PM 7th Jun,22",2022-06-07 17:15,6
Jain Hospital Gurugram,1499P sector 46 Gurgaon Haryana 122002,Yes (12),12,0,0,0,12,0,0,0,Yes,Yes,Yes,Yes,Yes,"5:15 PM 7th Jun,22",2022-06-07 17:15,6
Jyoti Hospital Farrukhnagar Gurugram,"Farukh Nagar, Haryana",No (0),0,0,0,0,0,0,0,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,"1:50 PM 3rd Mar,22",2022-03-03 13:50,6
K.K Health Care Centre,"238, Sector 5, Gurugram, Haryana",Yes (10),4,6,0,0,4,6,0,0,Yes,No,Yes,Yes,Yes,"3:23 PM 23rd Sep,22",2022-09-23 15:23,6
Kailash Hospital Gurugram,"Farruknagar,opp Anaj mandi Farruknagar. District- Gurugram.",Yes (15),10,0,5,0,10,0,5,0,No,No,Yes,Yes,To Be Updated,"5:15 PM 7th Jun,22",2022-06-07 17:15,6
Kalyani Hospital,"Mehrauli-Gurgaon Rd, Anamika Enclave, Sector 14, Gurugram",Yes (17),15,0,2,2,15,0,2,2,Yes,To Be Updated,To Be Updated,To Be Updated,To Be Updated,"10:18 AM 2nd Dec,22",2022-12-02 10:18,6
Kamal hospital and maternity centre,"Sector 66-68, Sohna Road, Badshahpur, Gurugram, Haryana",Yes (11),5,0,6,1,5,0,6,1,Yes,No,Yes,Yes,Yes,"5:14 PM 7th Jun,22",2022-06-07 17:14,6
Kamla Hospital,"Pataudi Road NEAR RADHA SWAMI SATSANG BHAVAN, Kadipur Industrial Area, Sector 37C, Gurugram",Yes (25),13,7,5,0,13,7,5,0,Yes,No,Yes,Yes,Yes,"11:55 AM 18th Jun,22",2022-06-18 11:55,6
Kathuria Hospital,"9/8, Modal Town, Opp. S.D. School, Khandsa Road, Gurugram",Yes (19),7,0,12,2,8,0,12,2,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,"10:28 AM 2nd Dec,22",2022-12-02 10:28,6
Kriti Hospital Gurugram,"Plot No. 13, Sector 56, Gurugram, Haryana-122002",Yes (49),40,0,9,3,40,0,9,3,Yes,No,Yes,Yes,Yes,"5:01 PM 2nd Dec,22",2022-12-02 17:01,6
LORD KRISHNA HOSPITAL,Wazirpur roaz near anaz mandi farrukhnagar Distict Gurgaon,Yes (21),20,0,1,1,20,0,1,1,To Be Updated,No,Yes,Yes,Yes,"5:15 PM 7th Jun,22",2022-06-07 17:15,6
Lotus Hospital Gurugram,"389, 3, Mata Rd, Prem Nagar, Sector 13, Gurugram, Haryana",Yes (10),7,0,3,0,7,0,3,0,Yes,No,No,No,No,"5:14 PM 7th Jun,22",2022-06-07 17:14,6
Madalasa Hospital,"NH-3,BEHIND HUDA MARKET,SECTOR-46,GURGAON,HARYANA",Yes (16),10,0,6,0,10,0,6,0,Yes,To Be Updated,Yes,Yes,Yes,"5:14 PM 7th Jun,22",2022-06-07 17:14,6
MAHADEV HOSPITAL,"876, 2, Mata Rd, near Bus Stand, Rajiv Nagar, Sector 12, Gurugram, Haryana",Yes (20),12,0,8,1,12,0,8,1,Yes,No,Yes,Yes,Yes,"1:50 PM 3rd Mar,22",2022-03-03 13:50,6
Mamta Hospital,"877/2, Mata Road,Near Haryana Roadways Workshop, Gurugram",Yes (27),20,0,7,1,20,0,7,1,Yes,No,Yes,Yes,Yes,"10:16 AM 5th Aug,22",2022-08-05 10:16,6
Mangalam Hospital,"Gandhi Nagar Rd, Gandhi Nagar, Sector 11, Gurugram, Haryana",Yes (9),9,0,0,0,9,0,0,0,Yes,No,Yes,Yes,Yes,"5:14 PM 7th Jun,22",2022-06-07 17:14,6
MANTHAN HOSPITAL &amp; NEURO PSYCHIATRY CENTRE,"Plot No.4, Near JBM Gate No.2 Nead Sri Gopal Industries, Pace City-II Sector 36 Mohammadpur Jharsa, Road, Gurugram, Haryana",No (0),0,0,0,0,0,0,0,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,"1:50 PM 3rd Mar,22",2022-03-03 13:50,6
Max Hospital,"B Block, Sushant Lok 1, Near Huda City Centre, Gurugram",Yes (49),43,0,6,4,43,0,6,4,Yes,Yes,Yes,Yes,Yes,"10:46 AM 15th Jun,22",2022-06-15 10:46,6
Mayom Hospital,"D-Block, 19, South City Rd Number 1, Block G, South City I, Sector 41, Gurugram",Yes (75),54,5,16,4,54,5,16,4,Yes,No,Yes,Yes,Yes,"11:54 AM 15th Jun,22",2022-06-15 11:54,6
Medanta the Medicity,"CH Baktawar Singh Rd, Near Olympus, Medicity, Islampur Colony, Sector 38, Gurugram",Yes (215),141,0,74,13,141,0,75,15,Yes,Yes,Yes,Yes,Yes,"11:14 AM 14th Sep,22",2022-09-14 11:14,6
Medeor Hospital,"Plot no 2, Sector 5, IMT Manesar, Gurugram",Yes (75),57,0,18,12,57,0,18,12,Yes,Yes,Yes,Yes,Yes,"1:06 PM 25th Jul,22",2022-07-25 13:06,6
MEDOX HOSPITAL,"Bhondsi, Sohna Rd, Gurugram, Haryana",Yes (29),25,0,4,2,25,0,4,2,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,"1:04 PM 25th Sep,22",2022-09-25 13:04,6
Metro Hospital,"H Block, Chauma Village, Sector 1, Palam Vihar, Gurugram",Yes (83),27,0,56,8,27,0,56,8,Yes,No,Yes,Yes,Yes,"9:27 AM 2nd Dec,22",2022-12-02 09:27,6
Miracles Apollo Cradle/Spectra,"Plot no.45,Vatika India Next, sector 82,Gurugram",Yes (5),5,0,0,0,5,0,0,0,Yes,No,To Be Updated,To Be Updated,To Be Updated,"1:50 PM 3rd Mar,22",2022-03-03 13:50,6
Naryana Hospital,"Plot 3201, Block - V, DLF Phase - III, Nathupur, Sector 24, Gurugram",Yes (68),35,13,20,6,35,13,20,6,Yes,Yes,Yes,Yes,Yes,"9:33 AM 2nd Dec,22",2022-12-02 09:33,6
Nivaran multispeciality Hospital,"Plot no 13 A , Noble enclave ,opp Maruti Udyog,old delhi road Gurugram 122017",Yes (45),40,0,5,0,40,0,5,0,Yes,No,Yes,Yes,Yes,"9:04 AM 2nd Dec,22",2022-12-02 09:04,6
Orbit Hospital,"Sec 32, Main Jharsa Road, Gurugram",Yes (16),12,0,4,0,12,0,4,0,Yes,No,Yes,Yes,Yes,"11:31 AM 1st Dec,22",2022-12-01 11:31,6
Paras Hospital,"Phase- I, Paras Hospitals, C-1, Sushant Lok Phase I, Sector 43, Gurugram",Yes (177),117,14,46,14,117,14,46,14,Yes,Yes,Yes,Yes,Yes,"8:20 AM 2nd Dec,22",2022-12-02 08:20,6
Park Hospital gurugram,"Q Block South City 2, Sohna Rd, Main, Sector 47, Gurugram",Yes (90),32,0,58,30,32,0,58,30,Yes,No,To Be Updated,Yes,Yes,"11:12 AM 2nd Dec,22",2022-12-02 11:12,6
Polaris Hospital,"Opp. Raheja Mall, Sohna Road, Sector-48,Gurugram, near Vipul Business Park, Gurugram",Yes (16),4,12,0,0,4,12,0,0,Yes,Yes,Yes,Yes,Yes,"9:10 AM 17th Sep,22",2022-09-17 09:10,6
"Police Hospital, RTC, BHONDSI","RTC, BHONDSI, Gurgaon",Yes (50),50,0,0,0,50,0,0,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,"1:50 PM 3rd Mar,22",2022-03-03 13:50,6
"Poly Clinic Sector 31, Gurugram","388, LIG Colony, Sector 31, Gurugram",Yes (10),7,3,0,0,7,3,0,0,Yes,Yes,No,No,Yes,"10:04 AM 2nd Dec,22",2022-12-02 10:04,6
Prahlad Singh Memorial Hospital,,No (0),0,0,0,0,0,0,0,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,"1:50 PM 3rd Mar,22",2022-03-03 13:50,6
Prakash Hospital and Trauma Centre,"NH 8, Manesar Bus Stand, Manesar, Gurugram",Yes (36),16,15,5,0,16,15,5,0,Yes,No,Yes,Yes,Yes,"9:06 AM 2nd Aug,22",2022-08-02 09:06,6
Pushpanjali Hospital,"Civil Line Road, near Rajiv Chowk, Gurugram",Yes (33),18,0,15,2,18,0,15,2,Yes,No,Yes,Yes,Yes,"9:19 AM 2nd Aug,22",2022-08-02 09:19,6
Rathore IMT Hospital and Trauma Centre,"Sec-7, Near Anant Raj Chowk, IMT Manesar, Gurugram (HR)",Yes (15),10,0,5,0,10,0,5,0,Yes,No,Yes,Yes,Yes,"2:03 PM 2nd Dec,22",2022-12-02 14:03,6
RBS HOSPITAL,"U Block, DLF Phase 3 Rao Balbir Singh, Market, U-37 Rd, Nathupur, Sector 24, Gurugram, Haryana",Yes (15),10,0,5,1,10,0,5,1,Yes,No,To Be Updated,To Be Updated,To Be Updated,"2:15 PM 30th Jul,22",2022-07-30 14:15,6
Safe Hands Hospital,"Plot No. 68-P, Sector 46, Gurugram, Haryana",Yes (18),13,0,5,2,13,0,5,2,Yes,No,Yes,Yes,Yes,"2:10 PM 3rd Aug,22",2022-08-03 14:10,6
SAI SIDDHI HOSPITAL,"82-P, Residency Green, Jal Vihar Colony, Sector 46, Gurugram, Haryana",Yes (14),4,4,6,0,4,4,6,0,Yes,To Be Updated,To Be Updated,Yes,Yes,"3:21 PM 4th Jul,22",2022-07-04 15:21,6
Samvit Health Care,"1, Sohna Rd, Islampur Village, Sector 38, Gurugram, Haryana",Yes (19),8,6,5,1,8,6,5,1,Yes,Yes,No,No,No,"1:50 PM 3rd Mar,22",2022-03-03 13:50,6
Sanjeevani hospital,"Near Radha Krishan Mandir, Sohna - Gurgaon Rd, opposite Corporation Bank, Badshahpur, Sector 66, Gurugram, Haryana",Yes (20),15,0,5,1,15,0,5,1,To Be Updated,No,Yes,Yes,Yes,"5:42 PM 4th Jul,22",2022-07-04 17:42,6
SARASWATI HOSPITAL,"299/2, OLD DELHI ROAD, ANAMIKA ENCLAVE, GURUGRAM-122001",Yes (15),5,5,5,1,5,5,5,1,Yes,No,Yes,Yes,Yes,"9:55 AM 9th Nov,22",2022-11-09 09:55,6
Sarvodya Hospital gurugram,"1031/1, Old Railway Rd, Sector 5, Gurugram, Haryana",Yes (20),14,0,6,0,14,0,6,1,Yes,To Be Updated,Yes,Yes,Yes,"5:15 PM 7th Jun,22",2022-06-07 17:15,6
Satyam Medicare Hospital,C-2 17 dlf phase 1 Arjun marg,Yes (25),21,0,4,1,21,0,4,1,Yes,No,No,No,No,"1:50 PM 3rd Mar,22",2022-03-03 13:50,6
SDH PATAUDI,"SDCH pataudi, gurugram",Yes (10),10,0,0,0,10,0,0,0,Yes,Yes,Yes,Yes,Yes,"9:55 AM 30th Sep,22",2022-09-30 09:55,6
SDH SOHNA,"Baluda Rd, Rajoria Nagar, Sohna, Haryana",Yes (25),25,0,0,0,25,0,0,0,Yes,Yes,Yes,Yes,Yes,"10:21 AM 2nd Aug,22",2022-08-02 10:21,6
Sethi Hospital,"02, 301, 4, Basai Rd, Model Town, Gurugram",Yes (22),18,0,4,0,18,0,4,0,No,To Be Updated,Yes,Yes,To Be Updated,"10:17 AM 9th Sep,22",2022-09-09 10:17,6
"SGT Medical College &amp; Research Institute, Budhera","C/o Shree Guru Gobind Singh Tricentenary University, Inner College Road, Budhera, Gurugram",Yes (360),60,244,56,15,60,244,56,15,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,"10:11 AM 2nd Dec,22",2022-12-02 10:11,6
Sheetla Hospital,"Near DSD College, New Railway Road, Gurugram",Yes (31),21,5,5,0,21,5,5,0,Yes,Yes,Yes,Yes,Yes,"1:50 PM 3rd Mar,22",2022-03-03 13:50,6
Shiva hospital,287/2 mata road sec 12 a near Singha chowk,Yes (14),7,0,7,1,7,0,7,1,Yes,No,Yes,Yes,Yes,"11:25 AM 14th Sep,22",2022-09-14 11:25,6
Shivpriya holistic health hospital,Bajgheda Chowk New palam vihar phase 1 gurugram 122017,No (0),0,0,0,0,5,0,0,0,Yes,No,Yes,Yes,Yes,"8:33 AM 17th Nov,22",2022-11-17 08:33,6
Shri Balaji Multispeciality Hospital,"Sector 9/10, Basai Chonk, Basai Road, Gurugram",Yes (32),27,0,5,1,27,0,5,1,Yes,No,To Be Updated,To Be Updated,To Be Updated,"11:34 AM 21st Oct,22",2022-10-21 11:34,6
Shri Govind Hospital,"601, 20, Madanpuri Rd, Manohar Nagar, Sector 7, Gurugram",Yes (24),14,10,0,0,14,10,0,0,Yes,No,Yes,Yes,Yes,"11:18 AM 29th Sep,22",2022-09-29 11:18,6
Signature Hospital,"Near Euro International School, Sector 37D, Gurugram",Yes (79),50,0,29,8,51,0,32,8,Yes,Yes,Yes,Yes,Yes,"9:21 AM 2nd Aug,22",2022-08-02 09:21,6
Sona Devi Memorial Hospital,Sona Devi Memorial Hospital Badshahpur,Yes (6),6,0,0,0,6,0,0,0,Yes,No,Yes,Yes,Yes,"5:15 PM 7th Jun,22",2022-06-07 17:15,6
SPES HOSPITAL,"369/20 SHANTI NAGAR SEC- 11, GURGAON",Yes (28),15,0,13,3,15,0,13,3,No,No,Yes,No,No,"10:09 AM 31st Jul,22",2022-07-31 10:09,6
sukhda hospital and maternity centre llp,"PATAUDI ROAD, KADIPUR INDUSTRIAL AREA, GURGAON HARYANA",Yes (22),18,0,4,0,20,0,4,1,Yes,No,No,No,No,"5:15 PM 7th Jun,22",2022-06-07 17:15,6
Sukhdai hospital,Shanti kunj part 2 Bhondsi Gurgaon,Yes (20),20,0,0,1,20,0,2,1,Yes,Yes,Yes,Yes,Yes,"5:15 PM 7th Jun,22",2022-06-07 17:15,6
Sunrise Hospital,"Near Sector 10 A, Gurugram",Yes (44),18,11,15,6,18,11,15,6,Yes,No,Yes,Yes,Yes,"9:33 AM 2nd Dec,22",2022-12-02 09:33,6
"SWAMI AMARDEV HOSPITAL Patudi , Gurugram","Ashram Hari Mandir, Pataudi, Haryana",No (0),0,0,0,0,0,0,0,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,"5:15 PM 7th Jun,22",2022-06-07 17:15,6
