name,address,Availability_availability_of_beds,Availability_oxygen_beds,Availability_non_oxygen_beds,Availability_i_c_u_beds,Availability_ventilators,Allocated_oxygen_beds,Allocated_non_oxygen_beds,Allocated_i_c_u,Allocated_ventilators,Availability_availability_of_oxygen,Availability_antiviral_remdesivir_etc_,Availability_steroids,Availability_anticoagulant,Availability_antipyretic,updated_on,city
SMS Hospital,"Clinic No. 9, Sector-3, Near Huda Market, Faridabad",Yes (3),Beds Over Utilized 3,0,3,0,5,0,5,3,Yes,No,Yes,Yes,Yes,2021-05-16 13:42,4
SRU Multispeciality Hospital,"Sunder Colony, Nangla Gujran, Behind Rawal International School, Ballabgarh, Faridabad",Yes (11),11,Beds Over Utilized 5,0,0,14,0,3,0,Yes,No,Yes,No,No,2021-05-16 11:00,4
Sunrise Hospital,"3C-63, BP, NIT Faridabad",Yes (18),18,0,0,0,25,0,3,0,Yes,No,Yes,Yes,Yes,2021-05-16 12:13,4
Sunshine Hospital,"Sec 64 Sahupura Road, Unchagaon Ballabgarh",Yes (8),5,0,3,0,8,0,3,0,Yes,No,Yes,Yes,Yes,2021-05-16 11:21,4
Supreme Hospital,"Suraj Kund Rd, Charmwood Village, Faridabad",Yes (19),17,0,2,1,20,0,2,1,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-15 12:37,4
Suryodaya Hospital,"Chandiwala Bagh, RPS Road, Sector 88 Greater Faridabad",Yes (11),9,0,2,2,9,0,2,2,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-13 18:01,4
Urocare Apolo Multi and Super Speciality Hospital,"H.No 78, Behind Girls College, Sector-2, Ballabgarh, Faridabad",Yes (7),0,6,1,0,0,6,2,0,Yes,No,Yes,Yes,Yes,2021-05-16 12:01,4
V Care Multispeciality Health Center,"Plot No. V7, Near Police Station, BPTP Park Land, Sector-76, Faridabad",Yes (2),2,0,0,1,7,0,3,2,Yes,No,Yes,Yes,Yes,2021-05-16 12:23,4
Vardan Hospital,"Opp. Gurudwara, Adarsh Nagar, Main Malerna Road, Ballabgarh, Faridabad",Yes (15),15,0,0,0,15,0,0,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-13 12:07,4
Vedanta Hospital,"B-5,Central Green,Near I.T, BK Chowk, New Industrial Town, Faridabad",Yes (13),1,12,0,0,10,12,8,1,Yes,No,Yes,Yes,Yes,2021-05-16 14:50,4
Vibal Hospital Pvt. Ltd.,"Sector-21D, Huda Market, Faridabad",Yes (9),9,0,Beds Over Utilized 2,0,10,0,8,1,Yes,Yes,Yes,Yes,Yes,2021-05-12 16:15,4
Zenith Hospital (P) Ltd.,187/1 Yadav Colony Mohana Road NEar Yadav DairyBallabgarh,Yes (30),27,Beds Over Utilized 6,3,2,30,0,4,2,No,No,Yes,Yes,Yes,2021-05-16 08:37,4
AAROGYA MULTI-SPECIALITY HOSPITAL Gurugam,"Hayatpur, Pataudi Road, Sec-94, Gurugram-122505 (HR)",Yes (6),3,0,3,0,4,0,4,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-13 12:28,6
"Aarogyam Hospital, Gurugram","Ward Number 15, Gurgaon, SH-13, Gurgaon Sohna Road, Sohna, Sohna, Haryana",No (0),0,0,0,0,16,0,3,1,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-13 03:06,6
Aarvy Healthcare Pvt Ltd,"Sector 90, Gurgaon",Yes (31),18,0,13,3,45,0,25,15,Yes,Yes,Yes,Yes,Yes,2021-05-16 15:20,6
Aarvy Hospital,"530/18 Civil Lines Opp Nehru Stadium, Gurugram",Yes (9),2,0,7,0,22,0,25,15,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-15 12:36,6
Alfaa Hospital,"Basai Village, Sector 9B, Gurugram, Haryana",Yes (7),3,4,0,0,8,4,3,0,Yes,Yes,Yes,Yes,Yes,2021-05-16 11:03,6
Anand multispeciality hospital,"Plot no. 29, Sector 56, Gurugram, Haryana",Yes (3),2,0,1,0,6,0,3,1,Yes,No,Yes,Yes,Yes,2021-05-16 16:18,6
Apollo Cradle,"SCO - 1, 2 & 3, Sector 14, Old Gurugram Road, Gurugram 122001",No (0),0,0,0,0,5,0,0,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-13 10:38,6
Artemis Hospital,"Sector 51, Gurugram",Yes (20),20,0,0,0,146,0,45,30,Yes,Yes,Yes,Yes,Yes,2021-05-16 17:11,6
Aryan Hospital Gurugram,Old Railway Road Gurugram,Yes (12),9,0,3,0,43,0,17,4,Yes,Yes,Yes,Yes,Yes,2021-05-16 10:57,6
Ayushman Hospital,"Hero Honda Chowk, 37 Km, NH 8, Gurugram, Haryana",Yes (8),4,0,4,2,5,0,5,2,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-13 12:36,6
Bhanot Hospital,"188/18, Jharsa Rd, Gurugram, Haryana",Yes (4),4,0,0,0,5,0,0,0,Yes,No,Yes,Yes,Yes,2021-05-16 16:52,6
Boston Hospital,Plot no 7 sector 38 beside medanta hospital,No (0),0,0,0,0,7,0,0,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-13 10:42,6
C K Birla Hospital,"Block J, CK Birla Hospital, Mayfield Garden, Sector 51, Gurugram",Yes (1),1,0,0,0,13,0,3,2,Yes,Yes,Yes,Yes,Yes,2021-05-16 09:23,6
Center of Diabetes &amp; Allied Science,"50, Sohna Rd, Rosewood City, Ghasola, Sector 49, Gurugram, Haryana 122001",Yes (5),3,0,2,1,15,0,8,1,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-14 19:12,6
Chauhan hospital,Tauru road near chungi no 4 pataudi,Yes (6),4,0,2,0,7,0,3,0,Yes,No,Yes,Yes,Yes,2021-05-16 17:43,6
Chetanya hospital,"Bajgera road,rajendra park ggn",Yes (6),4,Beds Over Utilized 2,2,1,4,0,4,1,No,No,To Be Updated,Yes,Yes,2021-05-15 13:25,6
Chetna Multispeciality Hospital,"Plot no. 713, Basai Chowk,, Gurugram, Haryana - 122001",Yes (18),15,0,3,0,15,0,3,0,No,No,Yes,Yes,Yes,2021-05-14 17:01,6
Chirag Hospital,"3236/31 Rajendra Park, Sector 105, Gurugram, Haryana",Yes (14),14,0,0,0,23,0,7,2,No,No,To Be Updated,To Be Updated,To Be Updated,2021-05-14 16:23,6
Civil Hospital gurugram,"Sector 10A,Gurugram",Yes (2),2,0,0,0,43,0,4,4,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-12 23:40,6
Cloudnine Hospital,"Plot No. A-2 MSJ House, Vikas Marg, beside SS Plaza, Mayfield Garden, Sector 47, Gurugram",Yes (12),0,12,0,0,4,14,0,0,Yes,No,Yes,No,Yes,2021-05-16 18:54,6
Colombia Asia Hospital,"Ansal Plaza Near Gol Chakkar, Block F, Palam Vihar, Gurugram",No (0),0,0,0,0,43,0,6,6,Yes,Yes,Yes,Yes,Yes,2021-05-15 17:02,6
Composite Hospital NSG,Composite Hospital NSG campus Manesar,Yes (25),25,0,0,0,40,0,0,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-13 11:22,6
Dev Hospital,Rajendra park Near Union bank  gurgaon,Yes (7),6,0,1,0,8,0,4,0,Yes,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-16 16:54,6
Ektaa hospital,"Main Sohna Road ,Near Community Centre ,Badshahpur, Gurugram, Haryana",Yes (1),1,0,0,0,6,0,0,0,Yes,No,Yes,Yes,Yes,2021-05-13 12:25,6
ESI Hospital Gurugram,"769, Near Mothers Pride School, sector 9A, Gurugram, Haryana",Yes (47),15,32,0,0,40,32,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-16 18:08,6
ESIC Manesar,"esic hospital manesar,  sector-3.  plot no-41",Yes (15),15,0,0,0,20,0,0,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-13 10:47,6
Fortis Hospital,"Opposite Huda City Metro Station, Sector 44, Gurugram",No (0),0,0,0,0,125,15,60,25,Yes,Yes,Yes,Yes,Yes,2021-05-13 12:25,6
"Geetanjali Hospital, Gurugram","Pataudi Rd, Pataudi, Haryana",Yes (15),9,0,6,0,10,0,8,0,Yes,No,Yes,Yes,Yes,2021-05-13 12:24,6
Genesis Hospital,"sector 84, near Dps school, Gurugram, Haryana",Yes (7),3,0,4,0,5,0,7,2,Yes,Yes,Yes,Yes,Yes,2021-05-15 15:27,6
Global Hospital,Atul kathariya road near seetala mata mandir Gurgaon Haryana,Yes (15),13,0,2,1,15,0,5,1,Yes,Yes,Yes,Yes,Yes,2021-05-16 15:51,6
Global Hospital &amp; Trauma Centre Pataudi,"Opp Bus Stand, Haily Mandi Road, Pataudi, Gurgaon",No (0),0,0,0,0,3,0,0,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-13 10:49,6
HIGHWAY HOSPITAL AND TRAUMA CENTRE,"HALDIRAM CHOWK, N.H-8 KHERKI DAULA GURGAON H.R",Yes (5),2,0,3,0,2,0,4,0,Yes,No,Yes,Yes,Yes,2021-05-16 20:03,6
IAS Medicare Hoapital Gurugram,"IAS Medicare Hospital, Near Anaj Mandi, Khandsa road, Gurgaon, Haryana - 122001",Yes (7),5,0,2,1,20,0,10,5,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-13 10:51,6
Jai Sai Ram Hospital Gurugram,"T-262, Opposite Church, 40 Feet Road, New Palam Vihar, Phase -II, Gurugram, Haryana",Yes (1),1,0,0,0,10,0,3,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-13 10:52,6
Jain Hospital Gurugram,1499P sector 46 Gurgaon Haryana 122002,Yes (4),4,0,0,0,12,0,0,0,Yes,No,Yes,Yes,Yes,2021-05-13 13:50,6
K.K Health Care Centre,"238, Sector 5, Gurugram, Haryana",Yes (9),3,6,0,0,4,6,0,0,Yes,No,Yes,Yes,Yes,2021-05-16 08:44,6
Kailash Hospital Gurugram,"Farruknagar,opp Anaj mandi Farruknagar. District- Gurugram.",Yes (4),3,0,1,0,10,0,5,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-13 10:54,6
Kalyani Hospital,"Mehrauli-Gurgaon Rd, Anamika Enclave, Sector 14, Gurugram",Yes (6),6,0,0,0,30,0,1,1,Yes,Yes,Yes,Yes,Yes,2021-05-16 11:47,6
Kamal hospital and maternity centre,"Sector 66-68, Sohna Road, Badshahpur, Gurugram, Haryana",Yes (6),3,0,3,0,5,0,6,1,Yes,No,Yes,Yes,Yes,2021-05-16 13:06,6
Kamla Hospital,"Pataudi Road NEAR RADHA SWAMI SATSANG BHAVAN, Kadipur Industrial Area, Sector 37C, Gurugram",Yes (13),6,7,0,0,13,7,5,0,Yes,No,Yes,Yes,Yes,2021-05-16 09:54,6
Kathuria Hospital,"9/8, Modal Town, Opp. S.D. School, Khandsa Road, Gurugram",Yes (13),6,0,7,0,8,0,12,2,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-16 10:32,6
Kriti Hospital Gurugram,"Plot No. 13, Sector 56, Gurugram, Haryana-122002",Yes (37),33,0,4,0,40,0,9,3,Yes,No,Yes,Yes,Yes,2021-05-16 23:47,6
Lal Superspeciality Hospital,"625/20, Veer Nagar, main Madanpuri Road, near Pataudi Chowk, Gurugram",No (0),0,0,0,0,0,0,0,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-13 10:57,6
LORD KRISHNA HOSPITAL,Wazirpur roaz near anaz mandi farrukhnagar Distict Gurgaon,Yes (15),14,0,1,1,20,0,1,1,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-13 11:20,6
Lotus Hospital Gurugram,"389, 3, Mata Rd, Prem Nagar, Sector 13, Gurugram, Haryana",Yes (1),1,0,0,0,7,0,3,0,Yes,No,Yes,Yes,Yes,2021-05-16 14:32,6
Madalasa Hospital,"NH-3,BEHIND HUDA MARKET,SECTOR-46,GURGAON,HARYANA",Yes (1),1,0,0,0,10,0,6,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-13 12:20,6
MAHADEV HOSPITAL,"876, 2, Mata Rd, near Bus Stand, Rajiv Nagar, Sector 12, Gurugram, Haryana",Yes (14),12,0,2,0,12,0,8,1,Yes,No,Yes,Yes,Yes,2021-05-16 16:27,6
Mamta Hospital,"877/2, Mata Road,Near Haryana Roadways Workshop, Gurugram",Yes (19),15,0,4,0,20,0,7,1,No,No,Yes,Yes,Yes,2021-05-16 17:26,6
Mangalam Hospital,"Gandhi Nagar Rd, Gandhi Nagar, Sector 11, Gurugram, Haryana",Yes (7),7,0,0,0,9,0,0,0,Yes,No,Yes,Yes,Yes,2021-05-16 11:13,6
Max Hospital,"B Block, Sushant Lok 1, Near Huda City Centre, Gurugram",No (0),0,0,0,0,58,0,14,6,Yes,Yes,Yes,Yes,Yes,2021-05-16 18:27,6
Mayom Hospital,"D-Block, 19, South City Rd Number 1, Block G, South City I, Sector 41, Gurugram",Yes (16),13,3,0,0,54,5,12,4,Yes,No,Yes,Yes,Yes,2021-05-15 15:00,6
Medanta the Medicity,"CH Baktawar Singh Rd, Near Olympus, Medicity, Islampur Colony, Sector 38, Gurugram",No (0),Beds Over Utilized 5,0,0,Beds Over Utilized 25,264,0,137,40,Yes,Yes,Yes,Yes,Yes,2021-05-16 11:42,6
Medeor Hospital,"Plot no 2, Sector 5, IMT Manesar, Gurugram",Yes (35),33,0,2,0,57,0,18,12,Yes,No,Yes,Yes,Yes,2021-05-15 11:14,6
MEDOX HOSPITAL,"Bhondsi, Sohna Rd, Gurugram, Haryana",Yes (5),5,0,0,0,25,0,4,2,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-12 23:42,6
Metro Hospital,"H Block, Chauma Village, Sector 1, Palam Vihar, Gurugram",Yes (4),4,0,0,0,40,0,28,8,Yes,No,Yes,Yes,Yes,2021-05-16 11:52,6
Miracles Apollo Cradle/Spectra,"Plot no.45,Vatika India Next, sector 82,Gurugram",No (0),0,0,0,0,5,0,0,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-13 10:42,6
Naryana Hospital,"Plot 3201, Block - V, DLF Phase - III, Nathupur, Sector 24, Gurugram",Yes (9),9,0,0,0,35,13,14,6,Yes,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-16 09:13,6
Nivaran multispeciality Hospital,"Plot no 13 A , Noble enclave ,opp Maruti Udyog,old delhi road Gurugram 122017",Yes (23),22,0,1,0,40,0,5,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-13 11:21,6
Orbit Hospital,"Sec 32, Main Jharsa Road, Gurugram",Yes (10),6,0,4,0,12,0,4,0,No,No,Yes,Yes,Yes,2021-05-16 19:09,6
Paras Hospital,"Phase- I, Paras Hospitals, C-1, Sushant Lok Phase I, Sector 43, Gurugram",No (0),0,0,0,0,117,14,46,14,Yes,Yes,Yes,Yes,Yes,2021-05-16 11:01,6
Park Hospital gurugram,"Q Block South City 2, Sohna Rd, Main, Sector 47, Gurugram",No (0),0,0,0,0,32,0,58,30,Yes,No,Yes,Yes,Yes,2021-05-16 16:03,6
Polaris Hospital,"Opp. Raheja Mall, Sohna Road, Sector-48,Gurugram, near Vipul Business Park, Gurugram",Yes (6),Beds Over Utilized 1,6,0,0,4,12,0,0,No,No,No,No,To Be Updated,2021-05-14 10:04,6
"Police Hospital, RTC, BHONDSI","RTC, BHONDSI, Gurgaon",Yes (40),40,0,0,0,50,0,0,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-13 11:24,6
"Poly Clinic Sector 31, Gurugram","388, LIG Colony, Sector 31, Gurugram",Yes (8),7,1,0,0,7,3,0,0,Yes,Yes,No,No,Yes,2021-05-15 10:24,6
Prakash Hospital and Trauma Centre,"NH 8, Manesar Bus Stand, Manesar, Gurugram",Yes (28),14,12,2,0,16,15,5,0,To Be Updated,No,Yes,Yes,Yes,2021-05-16 11:14,6
PRIME IVF CENTRE Gurugram,"4636B, Near Colambiya Asia Hospital, Sec-23A, Gurugram, Haryana-122017",No (0),0,0,0,0,0,0,0,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-13 11:24,6
Pushpanjali Hospital,"Civil Line Road, near Rajiv Chowk, Gurugram",Yes (14),14,0,0,0,18,0,15,2,Yes,No,Yes,Yes,Yes,2021-05-16 11:59,6
Rathore IMT Hospital and Trauma Centre,"Sec-7, Near Anant Raj Chowk, IMT Manesar, Gurugram (HR)",Yes (11),6,0,5,0,10,0,5,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-13 11:25,6
RBS HOSPITAL,"U Block, DLF Phase 3 Rao Balbir Singh, Market, U-37 Rd, Nathupur, Sector 24, Gurugram, Haryana",Yes (9),8,0,1,0,10,0,5,1,To Be Updated,No,To Be Updated,To Be Updated,To Be Updated,2021-05-16 18:57,6
Safe Hands Hospital,"Plot No. 68-P, Sector 46, Gurugram, Haryana",No (0),0,0,0,0,5,0,3,1,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-12 23:51,6
SAI SIDDHI HOSPITAL,"82-P, Residency Green, Jal Vihar Colony, Sector 46, Gurugram, Haryana",No (0),0,0,0,0,4,0,6,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-12 23:51,6
Samvit Health Care,"1, Sohna Rd, Islampur Village, Sector 38, Gurugram, Haryana",Yes (4),2,2,0,0,8,6,3,0,Yes,No,No,No,No,2021-05-16 18:25,6
Sanjeevani hospital,"Near Radha Krishan Mandir, Sohna - Gurgaon Rd, opposite Corporation Bank, Badshahpur, Sector 66, Gurugram, Haryana",Yes (5),3,0,2,0,15,0,5,1,To Be Updated,Yes,Yes,Yes,Yes,2021-05-16 19:02,6
SARASWATI HOSPITAL,"299/2, OLD DELHI ROAD, ANAMIKA ENCLAVE, GURUGRAM-122001",Yes (20),15,0,5,1,15,0,5,1,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-14 16:05,6
Sarvodya Hospital gurugram,"1031/1, Old Railway Rd, Sector 5, Gurugram, Haryana",Yes (8),6,0,2,0,14,0,6,1,Yes,To Be Updated,Yes,Yes,Yes,2021-05-15 12:49,6
Satyam Medicare Hospital,C-2 17 dlf phase 1 Arjun marg,Yes (20),17,0,3,0,21,0,4,1,Yes,No,No,No,No,2021-05-16 20:52,6
SDH PATAUDI,,Yes (20),20,0,0,0,25,0,0,0,Yes,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-16 14:45,6
SDH SOHNA,,Yes (12),12,0,0,0,35,0,0,0,Yes,To Be Updated,Yes,Yes,To Be Updated,2021-05-16 14:46,6
Sethi Hospital,"02, 301, 4, Basai Rd, Model Town, Gurugram",Yes (6),5,0,1,0,18,0,4,0,No,To Be Updated,Yes,Yes,To Be Updated,2021-05-15 10:24,6
"SGT Medical College &amp; Research Institute, Budhera","C/o Shree Guru Gobind Singh Tricentenary University, Inner College Road, Budhera, Gurugram",Yes (317),17,300,0,0,50,300,10,10,No,No,Yes,Yes,Yes,2021-05-16 16:05,6
Sheetla Hospital,"Near DSD College, New Railway Road, Gurugram",Yes (22),15,5,2,0,21,5,5,0,Yes,Yes,Yes,Yes,Yes,2021-05-16 16:43,6
Shiva hospital,287/2 mata road sec 12 a near Singha chowk,Yes (2),1,0,1,1,7,0,7,1,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-13 11:28,6
Shivpriya holistic health hospital,Bajgheda Chowk New palam vihar phase 1 gurugram 122017,Yes (2),2,0,0,0,5,0,0,0,Yes,No,Yes,Yes,Yes,2021-05-16 21:30,6
Shri Balajiâ€™s Multispeciality Hospital,"Sector 9/10, Basai Chonk, Basai Road, Gurugram",Yes (18),17,0,1,1,32,0,1,1,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-13 11:39,6
Shri Govind Hospital,"601, 20, Madanpuri Rd, Manohar Nagar, Sector 7, Gurugram",Yes (19),9,10,0,0,14,10,0,0,Yes,No,Yes,Yes,Yes,2021-05-16 17:20,6
Signature Hospital,"Near Euro International School, Sector 37D, Gurugram",Yes (10),10,0,0,0,14,30,14,5,Yes,Yes,Yes,Yes,Yes,2021-05-16 17:10,6
Sona Devi Memorial Hospital,Sona Devi Memorial Hospital Badshahpur,No (0),0,0,0,0,6,0,0,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-13 11:44,6
SPES HOSPITAL,"369/20 SHANTI NAGAR SEC- 11, GURGAON",Yes (11),6,0,5,3,15,0,13,3,No,No,Yes,No,No,2021-05-13 16:53,6
sukhda hospital and maternity centre llp,"PATAUDI ROAD, KADIPUR INDUSTRIAL AREA, GURGAON HARYANA",No (0),0,0,0,0,20,0,4,1,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-13 12:12,6
Sukhdai hospital,Shanti kunj part 2 Bhondsi Gurgaon,Yes (7),6,0,1,0,20,0,2,1,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-13 11:58,6
Sunrise Hospital,"Near Sector 10 A, Gurugram",Yes (32),15,11,6,2,18,11,15,6,Yes,No,Yes,Yes,Yes,2021-05-16 17:10,6
TIRATH RAM HOSPITAL PVT LTD.,163/20 BASAI ROAD GURGAON,No (0),0,0,0,0,20,0,10,2,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-13 12:23,6
Triveni hospital,"Near Canara Bank, Near Dhobi Ghaat, Old Railway Rd, Sector 8, Gurugram, Haryana",Yes (20),14,0,6,0,14,0,6,0,Yes,No,Yes,Yes,Yes,2021-05-16 22:14,6
Tulasi Healthcare,"Sector 64, next to Shriram millennium school, Gurugram, Haryana",Yes (12),0,12,0,0,0,20,0,0,Yes,No,Yes,Yes,No,2021-05-14 14:48,6
UMA SANJEEVANI HEATH CENTRE PVT LTD,01 DAKSHIN MARG DLF CITY PHASE II MG ROAD GURGAON,No (0),0,0,0,0,10,0,0,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-13 12:26,6
Umkal Hospital,"A-5/20 Sushant Lok-1, Gurugram",Yes (18),6,12,0,0,18,12,7,2,Yes,Yes,Yes,Yes,Yes,2021-05-15 19:11,6
Vaishnavi nursing home,"Delhi - Jaipur Expy, Sector 33, Gurugram, Haryana",Yes (5),1,4,0,0,2,4,0,0,Yes,No,Yes,Yes,Yes,2021-05-14 20:27,6
Vardan Hospital gurgaon,"Opposite Devi Lal Stadium, Ward # 5, Sohna Gurugram",Yes (10),8,0,2,0,17,0,5,1,Yes,Yes,Yes,Yes,Yes,2021-05-15 16:49,6
Vedic hospital,L c Umang Bhardwaj chowk main Pataudi road gurugram,No (0),0,0,0,0,15,0,5,1,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-13 12:06,6
VS hospital,Hayatpur chowk sec 93 ggn,Yes (2),2,0,0,0,10,0,4,0,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-15 15:44,6
W.Pratiksha Hospital,"Golf Course Ext Rd, Sushant Lok-II, Shushant Lok 2, Sector 56, Gurugram",No (0),0,0,0,0,21,0,9,2,Yes,Yes,Yes,Yes,Yes,2021-05-16 10:10,6
Amar Hospotal,Assandh,No (0),0,0,0,0,0,0,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-16 17:41,11
"AMRITDHARA, Chaura Bazar","Near ITI Chowk, Gahoon Vihar, Karnal, Haryana",Yes (4),4,0,0,0,38,0,26,2,Yes,No,Yes,Yes,Yes,2021-05-16 17:40,11
Arpana Hospital,"G.T. Road, Madhuban, Karnal, Karnal, Haryana",Yes (5),5,0,0,0,16,0,2,1,Yes,No,Yes,Yes,Yes,2021-05-16 16:54,11
CHC Assandh,"Assandh, Assandh Ruralpart, Haryana",Yes (10),10,0,0,0,10,0,0,0,Yes,No,Yes,No,Yes,2021-05-16 17:43,11
CHC Gharaunda,"Balinagar, Gharaunda, Haryana",Yes (10),10,0,0,0,10,0,0,0,Yes,No,Yes,No,Yes,2021-05-16 17:42,11
CHC Nissing,"SH 8, Gondar, Nissing, Haryana",Yes (10),10,0,0,0,10,0,0,0,Yes,No,Yes,No,Yes,2021-05-16 17:42,11
CHC Taraori,CHC Taraori,Yes (6),6,0,0,0,6,0,0,0,Yes,No,Yes,No,Yes,2021-05-16 17:43,11
Dr. Gian Bhushan Hospital,"Kunjpura Rd Old Char Chaman Dyal Singh Colony Karnal  132001 Republic of,",Yes (1),1,0,0,0,6,0,5,0,Yes,No,No,No,No,2021-05-16 07:46,11
Ishwar Kirpa Hospital,"Ishwar Kirpa Hospital, Sector -14",No (0),0,0,0,0,14,0,7,0,Yes,No,Yes,Yes,Yes,2021-05-16 13:28,11
"Kalpana Chawla Government Medical College, Karnal","Model Town, Karnal, Haryana",Yes (2),1,0,1,0,200,0,80,80,Yes,Yes,Yes,Yes,Yes,2021-05-16 17:41,11
Karnal Nursing Home,"26 Duggal Colony, Karnal",Yes (2),2,0,0,0,8,0,10,0,Yes,No,Yes,Yes,Yes,2021-05-16 13:55,11
Park Hospital karnal,"CHD City, NH-1, Sector 45, Karnal, Haryana",No (0),Beds Over Utilized 6,0,Beds Over Utilized 4,0,10,0,20,2,Yes,Yes,Yes,Yes,Yes,2021-05-16 17:41,11
Rama Superspeciality Hospital,Civil Hosp Chowk Karnal,No (0),0,0,0,0,8,0,6,0,Yes,No,Yes,Yes,Yes,2021-05-16 17:42,11
RP Welltar Hospital,"Vill. Bastara, District Karnal",Yes (6),2,3,1,0,10,4,4,1,Yes,No,Yes,No,Yes,2021-05-16 17:15,11
"Sanjiv Bansal Cygnus Hospital , Karnal","Railway Rd, Ibrahim Mandi, Karnal, Haryana",No (0),0,0,0,2,20,0,5,2,Yes,Yes,Yes,Yes,Yes,2021-05-16 18:41,11
Sarvodya Hospital Karnal,"Sector 14, Near Tau Devi Lal Chowk",Yes (5),4,0,1,0,12,0,10,0,Yes,Yes,Yes,Yes,Yes,2021-05-16 17:40,11
SDH Nilokheri,SDH Nilokheri,Yes (10),10,0,0,0,10,0,0,0,Yes,No,Yes,No,Yes,2021-05-16 17:43,11
Shri Ram Chand Memorial Hospital,"12, Ashoka colony,Opp Kalpana Chawla hospital, Karnal, Haryana",No (0),0,0,0,0,8,0,7,3,Yes,No,Yes,Yes,Yes,2021-05-16 17:42,11
Shri Sanatan Dharam Mahabir Dal,"Kunjpura Road, Karnal Near Sanatan Dharam Mandir",Yes (4),4,0,0,0,12,0,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-16 17:40,11
SS Hospital,"Sector 14, Karnal",No (0),0,0,0,0,7,0,7,0,Yes,To Be Updated,Yes,Yes,Yes,2021-05-16 15:56,11
Swastik Hospital,Swastic Hospital Opp DCH,Yes (4),3,0,1,0,10,0,9,0,Yes,No,Yes,Yes,Yes,2021-05-17 01:14,11
Virk Hospital Karnal,"363-364, Randhir lane, near Dyal Singh College, Karnal, Haryana",Yes (2),2,0,0,0,37,0,8,1,Yes,Yes,Yes,Yes,Yes,2021-05-16 15:21,11
ANUJ HOSPITAL SAFIDON,safidon panipat road,Yes (24),Beds Over Utilized 2,18,6,0,2,18,10,0,Yes,No,Yes,Yes,Yes,2021-05-16 22:42,9
